,id,frase,emotion
6409,48,Carinho é tocar com respeito o mundo do outro.,carinho
6410,230,"Não importa que você não é da realeza, pois aos meus olhos sempre vai ser a minha princesa.",reflexao
6411,518,"
Tudo que a saudade é


                                    Só quem amou muito sabe,
Só quem se importa conhece
O que é o bater da saudade
Num peito que nunca arrefece.

Faz falta um intenso abraço,
Um beijo, um simples olhar,
Dois corpos no mesmo espaço,
Sentir o mundo parar.

Saudade é o doce e o amargo,
É ter o que não se tem,
Consentir a distância a seu cargo,
Ser feliz ao lembrar alguém.

Ela dói, mas acaba por vencer,
Machuca, mas fortalece a união.
Saudade é ser incapaz de esquecer,
É estar longe, mas perto do coração.                                


",saudades
6412,226,"Há amores que nos roubam o sono e nos tiram a respiração, mas que deixam muito mais em nosso coração.",romanticas
6413,143,Viver não é esperar a tempestade passar. É aprender a dançar na chuva.,inspiradoras
6414,237,"Não importa o que as pessoas pensam. Se você acredita que vale a pena, lute por isso.",reflexao
6415,19,"Que seja eterno como todo grande amor devia ser. E se não for, que seja ao menos terno. E se não for, que seja ao menos amor.",romanticas
6416,13,"Tenha confiança que o melhor ainda vai chegar, opte pelo otimismo e faça seu caminho pela vida valer a pena.",otimismo
6417,433,"
Amor Você é uma Forma de Viver


                                    Vou sempre amar você! É mais que uma promessa, é já uma forma de viver. Não consigo imaginar meus dias sem a melhor esposa do mundo. Tenho tudo que preciso e só preciso de você! 

A felicidade depende do quanto você se ama, do quanto ama alguém e do quanto é amado. Você me ama, eu amo você e hoje consigo amar a pessoa que sou. Graças a você, meu amor! Eu te amo; vou amar sempre!                                


",amor
6418,217,"
A inevitável saudade









Quando vivemos momentos felizes e belos no passado, sempre sentiremos uma inevitável saudade no presente.                                    


",saudades
6419,274,Quando a vida tentar derrubar você contrarie essa vontade mantendo o otimismo e assim continuando de pé!,otimismo
6420,117,Está se sentindo sozinho? Preencha esse espaço com solidariedade. Há muita gente que precisa de você.,reflexao
6421,228,Escute sua alma.,autoajuda
6422,332,"
O trabalho nobre dos professores de educação infantil


                                    Eles são muito pacientes, ensinam tudo com muito amor e estão sempre por perto para nos ajudarem em todas as dificuldades. Eles são inspiradores e não permitem que desistamos, pois também acreditam que todos os sonhos se podem realizar. Falo dos professores de educação infantil que abraçam essa profissão linda de coração. Parabéns por ser um deles e agradeço muito pelo seu trabalho inspirador.                                


",agradecimento
6423,257,"
Saudade e mais saudade do meu amor


                                    Meu amor, desde que você está longe de mim vivo em um misto de alegria e tristeza, de esperança e desespero, de saudade e mais saudade... Ter você tão longe é como ter metade do meu coração arrancado do meu peito. 

Mas apesar de ser difícil de aguentar, é o nosso amor que me dá forças para continuar à espera do momento em que voltaremos a estar juntos. E nem que fosse uma eternidade, ou mais, eu esperaria por você, pois eu amo você mais do tudo na vida!                                


",saudades
6424,2,Quando chega a sexta-feira eu volto a me apaixonar pela semana.,feira
6425,18,Prepare-se! O dia do Senhor está perto.,deus
6426,6,"Nova semana, novas oportunidades, novas conquistas, novos motivos para sorrir!",semana
6427,7,"Por fora, já desistiu. Por dentro, sempre descobre alguma desculpa para recomeçar.",recomeco
6428,275,"
O tamanho do meu amor por minha noiva


                                    Meu amor por você não tem tamanho! É uma coisa que nem tem explicação. Faria qualquer coisa para garantir sua felicidade eterna. Seu bem-estar é tudo para mim, minha namorada, minha noiva, minha futura esposa!

Eu amo você mais do que qualquer outra coisa ou pessoa neste mundo. Você é minha vida, o foco dos meus dias! Ao seu lado eu sei o que é importante, o que é a beleza. Ao seu lado sou mais capaz, mais realizado, mais honesto.

Não vejo a hora de trocarmos juras de amor na casa do Senhor. Nosso casamento será um ato muito especial e ficará marcado na nossa memória para sempre. Meu bem, prometo amar e cuidar de você todos os dias e todas as noites da minha vida. Te amo!                                


",amor
6429,7,O otimista vê uma oportunidade em cada desastre. O pessimista vê um desastre em cada oportunidade.,pensativas
6430,32,Tire um segundo para pensar sobre como você é abençoado.,perfeitas
6431,11,Dia dos namorados: as melhores dicas para alimentar a chama do amor,dia pais
6432,115,"Enquanto houver fé no seu coração e força nos seus braços, ainda há motivos para acreditar. Não desista!",otimismo
6433,43,"Você é um pedacinho de Deus na minha vida.

 ",carinho
6434,16,Hoje não é apenas outro dia. É uma nova oportunidade. Outra chance. Um novo começo. Abrace-o!,recomeco
6435,50,"Os olhos de um otimista enxergam o mundo com as cores mais lindas, mas os de um pessimista veem sempre cinzento.",otimismo
6436,29,O amor é a única loucura de um sábio e a única sabedoria de um tolo.,sabedoria
6437,84,Que a felicidade faça a gente de gato e sapato.,legais
6438,139,"
Meu padrasto e amigo para toda vida


                                    Você será sempre uma referência para mim, um ícone que irei carregar eternamente no meu coração. Mais do que um padrasto, você sempre se comportou como um pai, um autêntico confidente e cúmplice de todas as horas.

Sinto que tenho muita sorte por ter me cruzado com você na vida. No começo pode não ter sido fácil, eu reconheço, mas com o tempo acabamos por nos tornar inseparáveis.

Só desejo que nossa união nunca desapareça, que continuemos fortes e firmes lado a lado ao longo da nossa bela história de amizade. Lembre-se que enquanto o vir de bem com a vida, meu coração estará igualmente feliz.                                


",pai
6439,69,"
Não Desista!


                                    Não é fácil sentir que todos os nossos passos são em falso. Sentir que ninguém entende você e que você passa a vida toda lutando e remando contra a maré.

Quando a solidão atacar e quando você sentir que não tem motivação para continuar, lembre que nem sempre conseguimos ver as coisas importantes que nos sustentam.

Acredite que há muitas pessoas dispostas a lutar do teu lado, e que se sentem privilegiadas por conhecer alguém como você. Então, não desista, porque eu tenho a certeza que na sua vida, o melhor ainda está por vir!                                


",otimismo
6440,79,"
O Papai mais Desejado


                                    Feliz Aniversário, Pai! Desejo que este seu dia fique marcado por momentos lindos e hilariantes, e que nunca faltem razões para se sentir alegre e em paz. Neste dia tão especial eu quero demonstrar todo meu amor por você. 

Na verdade, é por você existir que me sinto em harmonia com o mundo e as pessoas. Você é o papai que todo mundo gostaria de ter na vida. Te adoro, pai!                                


",pai
6441,2,Que os anjos te tragam tranquilidade e sonhos lindos esta noite. Boa noite!,noite
6442,14,50 frases de aniversário para pai que vão deixar o dia dele mais feliz,aniversario repleto sonhos realizados sobrinha
6443,75,Deus sabe o tempo certo de todas as coisas.,deus
6444,157,"
Um dia sentirás minha falta


                                    Um dia você vai procurar no infinito e verá apenas uma estrela dizendo que fui embora. Pedirá a ela que lhe mostre o caminho, mas será inútil, pois apagarei minhas pegadas com a minha dor. Mas não quero esquecê-lo para que eu lembre que esse amor terá que morrer no passado.

Um dia a saudade ferirá seu peito, não que eu tenha sido importante para você, mas porque fui inútil na sua vida. E quando precisar de alguém nos momentos decisivos da sua vida, encontrará apenas o vazio. Certamente lembrará de mim, e seus olhos impressivos chorarão lágrimas de sangue.

Um dia buscará minha poesia no pôr do sol e no despertar da lua, mas encontrará apenas o silêncio e perguntará: onde está? E respostas não terá, porque até mesmo a natureza se negará a dizer. 

Um dia quando os seus sonhos forem derrubados pela incompreensão, sentirá no peito a flecha do arrependimento por não ter amado quem muito o amou. A verdade é que um dia sentirá minha falta, mas será inútil chorar, pois suas lágrimas não me trarão de volta, porém, farei delas um rio e navegarei para longe do porto onde estiver. 

Deixarei apenas a saudade para que ela o acompanhe por onde você andar. E ela lhe mostrará o quanto minha presença lhe faz falta.                                


",saudades
6445,285,"
Deus tem uma Resposta


                                    Você diz: ""Isso é impossível""  
Deus diz: ""Tudo é possível"" (Lucas 18:27)  

Você diz: ""Eu já estou cansado"" 
Deus diz: ""Eu te darei o repouso"" (Mateus 11:28-30)  

Você diz: ""Ninguém me ama de verdade"" 
Deus diz: ""Eu te amo"" (João 3:16 & João 13:34)  

Você diz: ""Não tenho condições"" 
Deus diz: ""Minha graça é suficiente"" (II. Corintos 12:9)  

Você diz: ""Não vejo saída"" 
Deus diz: ""Eu guiarei teus passos"" (Provérbios 3:5-6)  

Você diz: ""Eu não posso fazer"" 
Deus diz: ""Você pode fazer tudo"" (Filipenses 4:13)  

Você diz: ""Estou angustiado"" 
Deus diz: ""Eu te livrarei da angustia"" (Salmos 90:15)  

Você diz: ""Não vale a pena"" 
Deus diz: ""Tudo vale a pena"" (Romanos 8:28)  

Você diz: ""Eu não mereço perdão"" 
Deus diz: ""Eu te perdôo"" (I Epistola de São João 1:9 & Romanos 8:1)  

Você diz: ""Não vou conseguir"" 
Deus diz: ""Eu suprirei todas as suas necessidades"" (Filipenses 4:19)  

Você diz: ""Estou com medo"" 
Deus diz: ""Eu não te dei um espírito de medo"" (II. Timóteo 1:7)  

Você diz: ""Estou sempre frustrado e preocupado"" 
Deus diz: ""Confiai-me todas as suas preocupações"" (I Pedro 5:7)  

Você diz: ""Eu não tenho talento suficiente"" 
Deus diz: ""Eu te dou sabedoria"" (I Corintos 1:30)  

Você diz: ""Não tenho fé"" 
Deus diz: ""Eu dei a cada um uma medida de fé"" (Romanos 12:3)  

Você diz: ""Eu me sinto só e desamparado"" 
Deus diz: ""Eu nunca te deixarei nem desampararei""                                


",amor
