,0
461,"
As mulheres incríveis desta vida


                                    Sempre que me perco no olhar de uma mulher, parece que sinto toda luta que ela e todas as outras tiveram de experimentar na vida. As mulheres são o espelho da coragem e liberdade.

É graças a cada uma delas que hoje o mundo é um lugar mais justo, mesmo que ainda falta realizar muito trabalho. São sempre elas a dar a mão, a suportar as grandes mudanças do mundo.

Um abraço infinito para todas elas, um agradecimento ainda maior por todos os acontecimentos que proporcionaram e proporcionam a tudo e todos ao seu redor. 

Mulheres deste mundo, vocês são incríveis!  


"
462,"
A vitória que Deus me concedeu


                                    As verdadeiras vitórias que alcançamos são o resultado do nosso esforço, mas sobretudo mérito do Ser superior que nos domina. Por isso, este é o momento ideal para mostrar a gratidão que estou sentindo no meu coração.

Obrigado, meu Deus, pela luz que guiou meus passos e continuará sempre me mostrando o caminho certo. Não há nada que faça mais sentido para mim que Te servir incondicionalmente de alma e coração.                                


"
463,"
Obrigada por minha família e amigos, meu Deus


                                    Pelo conforto e segurança de uma família sem igual, pela alegria de um grupo de amigos maravilhosos, eu Te agradeço, meu Deus!

Sou feliz e grata porque fui abençoada com um extraordinário conjunto de pessoas únicas com quem posso compartilhar a vida. São essas pessoas, através da sua presença, seus sorrisos, seus abraços, suas palavras, apoio, compreensão, amor e amizade, que dão sentido à minha vida e a tornam mais fácil e prazerosa de viver. Obrigada, meu Deus!                                


"
464,"
Amigos são uma luz muito especial


                                    O que seria da nossa vida sem eles? Em quem confiaríamos nossos segredos? Com quem compartilharíamos os melhores momentos? O que serviria de amparo quando quiséssemos chorar?

Um amigo é um companheiro leal capaz de trazer o melhor para nossos corações. Por isso, para todos aqueles que têm permanecido comigo em todas as circunstâncias, o meu sincero agradecimento. 

Feliz Dia do Amigo para todos vocês!                                


"
465,"
Uma maravilhosa irmã mais velha


                                    Ter uma irmã mais velha é ter uma segunda mãe. É sentir o amor de alguém que se torna muito especial em nossa vida. Foi com você, querida irmã, que eu aprendi muito do que sei hoje e é com orgulho que digo que somos sangue do mesmo sangue.

Eu quero agradecer por tudo o que você tem feito por mim e pedir que continue sendo a pessoa amiga, confidente e companheira que sempre foi para mim. 


"
466,"
Minha mãe, minha heroína


                                    Mãe, você é a pessoa mais importante para mim. Não só você me deu tudo que eu sempre precisei, mas também me ensinou a ser uma mulher forte.

Não tenho palavras para agradecer todo o amor e carinho que você me deu. Sou uma filha de sorte por ter alguém como você para contar.

Meu coração transborda gratidão por tudo que já fez por mim. Obrigada, mãe! Você é tudo para mim!                                


"
467,"
Uma Sexta-feira Santa especial a todos nós


                                    Esta data é muito especial. A Sexta-feira Santa vem para nos lembrar da trajetória de Jesus e, por isso, devemos sempre honrar este dia.

Nunca podemos deixar que o verdadeiro significado deste dia caia em esquecimento. Devemos passar nossas tradições para as outras gerações e sempre orar em agradecimento.

Tenham todos uma Sexta-feira Santa abençoada, em companhia da família e de Deus.                                


"
468,"
Hoje parto, mas levo vocês no meu coração


                                    Não é fácil deixar uma casa onde fomos bem tratados e muito felizes. E quando falo em casa, me refiro a todos vocês que sempre demonstraram ser uma verdadeira família.

Agradeço a paciência que tiveram comigo, as coisas importantes que me ensinaram e, acima de tudo, o companheirismo que nos manteve unidos em qualquer circunstância. Chegou o momento de partir, mas vou levar vocês no meu coração. 


"
469,"
Obrigada meu amigo


                                    Amigo, a sua amizade é como um abrigo quando a casa parece desabar. Com você me sinto acompanhado mesmo em silêncio, basta olhar para você para sabermos o que estamos pensando e sentindo. Não é preciso fazer nada grande, monumental, porque a nossa amizade é construída com milhões de coisas pequenas e cotidianas que nos dão coragem para seguir as nossas jornadas. 

Suas palavras, seus conselhos me fazem refletir e me ajudam a ser uma pessoa melhor. É tão bom saber que posso contar com você nos melhores e piores momentos. Aliás, são nos piores momentos que você me mostra o quão a nossa amizade é importante, pois me sinto a vontade para te contar tudo sem medo de ser julgada. 

É um alívio saber que você está nesta vida comigo para o que der e vier. E mesmo que a distância e o tempo digam não, de uma forma ou de outra estamos sempre presentes um na vida do outro. Amigo, lembre-­se que você pode contar comigo sempre. Sou muito grata por todas as vezes que você escondeu as suas dores para me ajudar a cuidar das minhas. 

Sou muito grata por todas as vezes que você comemorou as minhas conquistas mesmo quando você estava triste e deprimido. Obrigada por tudo, meu amigo, obrigada por fazer parte da minha vida todos os dias.                                


"
470,"
Um Segundo Pai, Uma Inspiração


                                    Você é um segundo pai para mim! A vida, querido sogro, nunca para de nos surpreender. Ela jamais desiste de oferecer pessoas e momentos indescritíveis. Você é uma dessas pessoas e juntos passamos momentos ímpares. 

Eu nunca vou esquecer as coisas maravilhas que você me ajudou a descobrir. E seu jeito de ser é mais que uma inspiração para mim. Agradeço por tudo, meu sogro!                                


"
471,"
Obrigado, de coração


                                    Obrigado! Obrigado por ser como é, por me fazer tão feliz, por ter estado sempre aqui perto e me apoiando. 

Obrigado! De coração. Você é especial e eu tenho muita sorte por poder contar com sua presença na minha vida. 

Obrigado! E tenha certeza que para todo sempre também comigo poderá contar. Pois quero muito retribuir tudo que já fez por mim, e para o que precisar eu sempre estarei aqui.                                


"
472,"
Obrigado pela oportunidade, estimado chefe


                                    Não poderia estar mais grato, estimado chefe, por esta oportunidade que você está me dando. Sei que sempre dei meu melhor, mas sentir sua confiança deste jeito, é um orgulho para mim. 

Você tem sido um verdadeiro amigo. Um companheiro sempre interessado no meu bem-estar, me ouvindo e respeitando em todos os momentos. Seu apoio foi fundamental desde o início e me deu forças para poder ser bem sucedido em minhas tarefas.

Por esta chance que agora me proporciona, o meu sincero obrigado! Meu coração está transbordando de alegria e nem sei bem como poderei agradecer. Da minha parte pode contar sempre com meu esforço e minha dedicação em todo o meu trabalho. 

Pode esperar lealdade para com você, assim como meu eterno respeito e consideração. Seu gesto nunca será esquecido por mim e é com todo o prazer que vou cooperar com as instruções e as orientações que me forem dadas por você.                                


"
473,"
Este trabalho não estaria aqui se não fosse por vocês


                                    Se hoje estou aqui, finalizando uma etapa de vida, é porque Deus quis assim e por isso agradeço por tudo que tenho e por tudo que Ele me concedeu.

Este trabalho é fruto de muito empenho e muita dedicação, mas este esforço não foi só meu.

Agradeço esta instituição de ensino que me deu os meios necessários para que hoje, eu concluísse esta monografia.

Agradeço minha família que me apoiou sempre, que me incentivou, que acreditou em mim quando nem eu acreditava. Vocês são tudo para mim.

Dedico este trabalho a todos que estiveram ao meu lado, nos momentos difíceis e nas horas de celebração. Não teria conseguido sem vocês!                                


"
