,0
503,"
Tire-o da Cabeça


                                    Você estava apaixonado por alguém e levou um fora. Acontece mais do que acidente de avião, desastre com romeiros e incêndio na floresta. Corações partidos é o grande drama nacional. O que fazer? Ainda não lançaram um manual de auto-ajuda que consiga eliminar nossa fossa, e dos amigos só podemos esperar uma frase, repetida à exaustão: tire esse cara da cabeça. Parece fácil. Mas alguém aí me diga: como é que se tira alguém de um lugar tão cheio de mistérios? 

Gostar de alguém é função do coração, mas esquecer, não. É tarefa da nossa cabecinha, que aliás é nossa em termos: tem alguma coisa lá dentro que age por conta própria, sem dar satisfação. Quem dera um esforço de conscientização resolvesse o assunto: não gosto mais dele, não quero mais saber daquele prepotente, desapareça, um, dois e já! 

Parece que funcionou. Você sai na rua para testar. Sim, você conseguiu: olhou vitrines, comeu um sorvete e folheou duas revistas sem derramar uma única lágrima. Até que começa a tocar uma música no rádio e desanda a maionese. Você não tirou coisa alguma da cabeça, ele ainda está lá, cantando baixinho pra você. 

Táticas. Não ficar em casa relendo cartas e revendo fotos. Descole uma festa e produza-se para matar. Você bem que tenta, mas nada sai como o planejado. Os casais que se beijam ao seu lado são como socos no estômago. Você se sente uma retardada na pista de dança. Um carinha puxa papo com você e tudo o que ele diz é comparado com o que o seu ex diria, com o que o seu ex faria. Chamem o EccoSalva. 

Livros. Um ótimo hábito, mas em vez de abstrair, você acha que tudo o que o escritor escreve é para você em particular, tudo tem semelhança com o que você está vivendo, mesmo que você esteja lendo sobre a erupção do Vesúvio que soterrou Pompéia. 

Viajar. Quem vai na bagagem? Ele. Você fica olhando a paisagem pela janela do ônibus e só no que pensa é onde ele estará agora, sem notar que ele está ali mesmo, preso na sua mente. 

Livrar-se de uma lembrança é um processo lento, impossível de programar. Ninguém consegue tirar alguém da cabeça na hora que quer, e às vezes a única solução é inverter o jogo: em vez de tentar não pensar na pessoa, esgotar a dor. Permitir-se recordar, chorar, ter saudade. Um dia a ferida cicatriza e você, de tão acostumada com ela, acaba por esquecê-la. Com fórceps é que a criatura não sai.

(Martha Medeiros)                                


"
504,"
Desencontro

 


                                    A sua lembrança me dói tanto
Eu canto pra ver
Se espanto esse mal
Mas só sei dizer
Um verso banal
Fala em você
Canta você
É sempre igual

Sobrou desse nosso desencontro
Um conto de amor
Sem ponto final
Retrato sem cor
Jogado aos meus pés
E saudades fúteis
Saudades frágeis
Meros papéis

Não sei se você ainda é a mesma
Ou se cortou os cabelos
Rasgou o que é meu
Se ainda tem saudades
E sofre como eu
Ou tudo já passou
Já tem um novo amor
Já me esquece

(Chico Buarque)
(Pensador)                                


"
505,"
Muita Saudade


                                    Há dias em que a tristeza,
Sem avisar, invade meu coração
Irreverente diante da minha luta 
Tenta ser mais forte, mais teimosa. 

Me faz sentir uma falta imensa 
Do seu abraço, do seu carinho, 
Me faz perceber quão insana 
Tem sido minha procura por você.

Ao vento sussurro minha saudade,
Com a chuva misturo minhas lágrimas 
Ao sol peço para secar meu pranto 
À lua peço que encontre você.

Busco no infinito a força para não desistir 
E deixar algum dia em seus braços 
Tudo o que de mim, guardei para você.                                


"
506,"
Eu te amo cada dia mais


                                    Antes de conhecer você 
Eu não sabia o que era rir à toa
Eu desconhecia o amor à primeira vista,
Pensava que era coisa de novela.
Também não sabia que a saudade
Roubaria minhas noites de sono.

Antes de conhecer você 
Eu não sabia o que era o amor.
Mas hoje eu amo tanto você
Que acho que uma vida só
Não é suficiente para esse amor
Que pulsa em meu peito.

Tenho medo que uma separação
Me tire o prazer de viver
Sem você, sem seus beijos, 
Seus abraços, seu amor,
Mas acho que o amor é isso, 
É ter medo de perder!

Você entrou na minha vida 
E a roubou para você
Estou em suas mãos
E em seus braços. Somos um só, 
E eu que não sabia o que era 
Ser um só até o dia em que 
Me perdi em você.

Eu te amo cada dia mais!
Eu te amo mais do que tudo!
Não me deixe nunca, 
Me ame sempre!

Eu desejo de todo coração
Que sejamos para sempre 
Um só coração, uma só alma.
Eu te amo!                                


"
507,"
Nosso amor vence até a distância


                                    “Não há distância que separe um verdadeiro amor.” Eu sempre acreditei nestas palavras, mas apenas quando passamos por uma situação assim é que percebemos a realidade das mesmas. Nunca pensei vir a estar longe de você, mas a verdade é que estas circunstâncias mostraram a sinceridade dos nossos sentimentos.

Não é fácil passar dias e dias sem sentir o seu toque, sem saborear o seu beijo e sem desfrutar do seu abraço. Você me faz falta em todos os momentos e a saudade tem sido um sufoco constante no meu peito. Ainda assim, mesmo longe sua voz me tranquiliza e ouvir seu sorriso me dá força. É maravilhoso perceber que apesar de todas as contrariedades continuamos unidos.

Quero que saiba que esta ausência física dói, mas jamais acabará com nosso amor. Sinto que juntos somos fortes e que continuaremos vencendo nossas contrariedades. Você sempre será o homem da minha vida, meu bem, a pessoa que traz felicidade a este coração que é só e apenas seu.                                


"
508,"
Uma Viagem e Mil Experiências


                                    Você está quase a viver uma nova experiência na sua vida, por isso desejo que aproveite intensamente todos os instantes da sua viagem, amigo! Claro que vou sentir falta de muita coisa. 

Sentirei saudade das nossas conversas, das risadas mais inconscientes e até das pequenas brigas que nos obrigaram a crescer como amigos. Mas estou feliz por você estar dando esse passo. 

Desejo que sua viagem corra bem e que volte logo, porque estarei aqui aguardando seu regresso. Até breve, amigo!                                


"
509,"
Saudades do seu abraço, meu pai

 


                                    Não passa um dia sem que me lembre de você, meu pai. E todos os momentos que vivo eu queria poder compartilhar com você. 

Desde que você partiu ficou um vazio grande na minha vida, e toda a felicidade de tê-lo ao meu lado foi substituída por saudade. 

E como sinto saudades suas, meu pai. Saudades das nossas conversas, do seu carinho, do seu amor, e do seu abraço onde todos os problemas deixavam de existir. 

Te amo para sempre, meu pai!                                


"
510,"
Beijos há muitos

 


                                    Beijos há muitos, de vários tipos e sabores. Beijos se dão a pessoas diferentes de formas diferentes. Há beijos de amor, de paixão, de carinho; há beijos de saudade, de despedida e de boas-vindas. 

Mas todos os beijos são bons, todos significam algo positivo, pois só beijamos as pessoas que gostamos. Então beije muito, pois um beijo sentido e carinhoso vai deixar uma marca eterna no coração de quem recebe!                                


"
511,"
No Coração e na Saudade


                                    No coração de quem ama e sente falta existe uma saudade do tamanho do universo.                                


"
512,"
Os Dois Horizontes


                                    Dois horizontes fecham nossa vida:

Um horizonte, — a saudade
Do que não há de voltar;
Outro horizonte, — a esperança
Dos tempos que hão de chegar;
No presente, — sempre escuro, —
Vive a alma ambiciosa
Na ilusão voluptuosa
Do passado e do futuro.

Os doces brincos da infância
Sob as asas maternais,
O vôo das andorinhas,
A onda viva e os rosais.
O gozo do amor, sonhado
Num olhar profundo e ardente,
Tal é na hora presente
O horizonte do passado.

Ou ambição de grandeza
Que no espírito calou,
Desejo de amor sincero
Que o coração não gozou;
Ou um viver calmo e puro
À alma convalescente,
Tal é na hora presente
O horizonte do futuro.

No breve correr dos dias
Sob o azul do céu, — tais são
Limites no mar da vida:
Saudade ou aspiração;
Ao nosso espírito ardente,
Na avidez do bem sonhado,
Nunca o presente é passado,
Nunca o futuro é presente.

Que cismas, homem? — Perdido
No mar das recordações,
Escuto um eco sentido
Das passadas ilusões.
Que buscas, homem? — Procuro,
Através da imensidade,
Ler a doce realidade
Das ilusões do futuro.

Dois horizontes fecham nossa vida.

(Machado de Assis)                                


"
513,"
Viver a Saudade com Amor e Amizade


                                    Às vezes fico imaginando o momento do seu regresso, prima. Você está longe demais e a distância tem sido a maior dificuldade; o verdadeiro pesadelo do nosso relacionamento. 

Mas o que nos une é mais forte e vamos superar esta etapa. Na verdade, mesmo longe sinto que você está aqui ao meu lado. 

Quando a amizade e o amor existem a mágica da vida acontece. E acho que é isso que está acontecendo com nossa ligação. Até breve, prima. Beijo.                                


"
514,"
Como Aprender a Ser Feliz


                                    Esse seu jeito de viver não vai fazer você feliz, minha irmã! Sinto saudade de ver seu rosto transparecendo alegria, vivacidade, paz e harmonia. Na verdade, não entendo por que motivo você tem andado com inveja de todo mundo. 

Pare de se meter em assuntos de outras pessoas, porque ninguém está preocupado com sua vida! Se liga, por favor, minha irmã! Preciso ver seu sorriso novamente. Preciso ver você feliz! Beijo cheio de esperança.                                


"
