,0
403,"
A Carta da Reconciliação


                                    Meu bem,

Nós já não compartilhamos as mesmas coisas. Já não passamos o tempo juntos como antes. Mas eu continuo sentindo muito amor por você! 

Aliás, às vezes ainda nem acredito que já não somos namorados. Fico pensando em todas as coisas maravilhosas que passamos. Em todos os instantes lindos que ficarão para sempre no meu pensamento. 

E honestamente não acho possível um amor assim tão forte terminar desse jeito. Por favor, meu bem, dê uma chance para sermos felizes juntos novamente. Seria o melhor presente da minha vida! Beijo. Eu te amo.                                


"
404,"
Ao meu vovô doente


                                    Meu querido avô, desde muito cedo me acostumei a vê-lo como uma fortaleza, o grande pilar sobre o qual assenta toda nossa família. Cresci admirando sua determinação, sabedoria, força, energia, e agora vê-lo assim doente, parte meu coração.

Desejo que melhore rápido e totalmente, vovô, e enquanto sua situação não mudar, vou orar por você, e ajudar como puder. Mas eu sei que você vai conseguir, pois não existe homem mais guerreiro e capaz que você! Te amo, vovô!                                


"
405,"
Daria Tudo

 


                                    Por um só olhar de carinho,
por um só momento ao seu lado,
por um só beijo seu,
por um só gesto de amor;
eu daria tudo só para ouvir 
você dizer um: 'eu te amo'!
Mas como nada disso acontece
a única coisa que posso fazer 
é continuar amando você.                                


"
406,"
Sorrio porque amo você


                                    Todos os dias acordo com seu nome nos meus lábios, com sua imagem no pensamento, e sua voz no ouvido. Todos os dias acordo e sorrio de felicidade por ter você na minha vida.

Agora, em todos os momentos, meu coração bate de amor, esperança e alegria, pois tenho você ao meu lado e já não existe medo ou hesitação. 

Eu te amo!                                


"
407,"
O mundo reflete a sua imagem


                                    Hoje acordei, abri os olhos e sorri de alegria, pois como todos os outros dias, o meu primeiro pensamento foi você. 

A manhã estava linda, tudo à minha volta brilhava de vida e energia, e tudo isso apenas porque amo você deste jeito tão intenso, tão belo, tão puro.

Hoje o mundo sorri para mim e eu sorrio de volta, pois no meu coração mora agora uma felicidade como nunca conheci antes, e só porque você faz parte da minha vida. 

Vivo porque te amo e para te amar!                                


"
408,"
Meus dias estão mais doces há 6 meses


                                    Meu amor, que doce são os dias ao seu lado. Nem acredito que já faz 6 meses que eu posso desfrutar da sua companhia sempre que quiser. 

Você virou meu mundo de pernas para o ar quando nos conhecemos. Foi extremamente intenso tudo que vivemos até aqui e é por isso que acho nosso namoro tão único.

Quero estar sempre presente em sua vida e espero que nosso amor continue forte como hoje em dia. Conhecer você foi tirar a grande sorte. 

Sou muito feliz por tudo que construímos até aqui e pelo que sei que ainda está por vir!

Te amo, meu amor!  


"
409,"
Este Amor é Verdadeiro


                                    Este amor é verdadeiro e nada me fará jogar fora o que sinto por você; o que sinto por nós dois. Você é e sempre será o grande amor da minha vida. 

Somos namorados, mas temos um sentimento e uma história invejáveis. E tudo está ainda no começo, porque em breve vamos estar criando raízes e fortalecendo o que nos une. O amor é assim: imparável. Te amo, meu bem!                                


"
410,"
É Tão Bom Namorar com Você


                                    É tão bom namorar com você! Eu sei que nosso relacionamento é ainda muito recente, mas nada me deixa tão feliz como acordar e saber que vou sentir seu abraço, escutar sua voz e encher seu coração de carinho. 

Sou feliz porque você é feliz; porque você existe. Minha vida é um paraíso, meu bem, e só porque estamos juntos. Quero cuidar de você toda vida e encher seu rosto lindo de beijo apaixonado. Te amo!                                


"
411,Como é bom amar e ser amado
412,"
Mensagem de carinho para namorado recente


                                    A vida realmente nos reserva surpresas maravilhosas. E você foi a melhor surpresa que aconteceu em minha vida nos últimos tempos. Dizem que as melhores coisas da vida chegam sem avisar, e assim foi com você. Tudo aconteceu de modo tão suave, tão simples, tão natural, como se o nosso encontro já tivesse sido planejado pelo destino, com dia e hora marcada para acontecer. E desde de que nos conhecemos, tudo tem sido assim entre nós dois, calmo, fluido, sereno. 

Esse é o amor com sabor de fruta mordida, que traz paz, que faz bem, que traz entusiasmo e alegria, sem medo, sem ansiedade, sem insegurança. É assim que eu me sinto com você, meu amor, sinto-me sempre bem. Você me faz bem, você é tudo de bom para mim. O nosso namoro ainda é recente, mas tenho certeza de que só vai melhorar. 

Eu estou e sou muito feliz com você, e assim quero ficar.
Eu te amo.                                


"
413,"
Só Mais uma Chance


                                    A vida me ofereceu o melhor namorado do mundo e eu errei! Não consegui desfrutar de tudo que você me ofereceu sem estragar as coisas. Mas agora, mais do que nunca, eu sei que quero ficar do seu lado. 

E prometo amar e cuidar do seu coração como você nunca imaginou! Por favor, me dê uma chance de demonstrar meu amor por nós dois! Eu te amo.                                


"
414,"
Quatro meses, uma eternidade de felicidade


                                    Você chegou e em apenas quatro meses mudou totalmente o meu mundo. Desde o mágico dia em que nossos olhares se cruzaram tudo passou a fazer sentido, e eu existo para fazer você feliz e ser feliz ao seu lado. Obrigada por estes quatro meses de namoro e felicidade!

São quatro meses, mas uma eternidades de sentimentos, infinitos momentos de magia, amor e felicidade. Eu te amo!                                


"
415,"
Uma História de Amor Encantadora

 


                                    Já passaram cinquenta anos, meu amor! Acho incrível ainda hoje sentir que existe amor entre nós. Nossa história dava um livro – seria o romance mais romântico de sempre, porque sempre respeitamos a voz de nossos corações. 

E nunca tivemos embaraço ou vergonha em demonstrar o quanto nosso sentimento é forte. Tem sido maravilhoso passar minha vida do seu lado, meu bem! Feliz Bodas de Ouro. Te amo!                                


"
416,"
Quero o seu perdão


                                    Meu amor, me perdoe
Sei que machuquei você!
Você não merecia a minha desconfiança
Quero me reconciliar
Pois não consigo viver sem você.
É duro saber que magoei você
Que é a pessoa mais importante
Do mundo para mim.
Sem você meus dias são frios
Minhas noites sem estrela.
Sem você não sei quem eu sou.
Meu amor, me perdoe!
Você merece ser feliz 
E eu quero fazer você muito feliz.
Faço o que for preciso 
Para ter você novamente nos meus braços.
Meu amor, me perdoe!
Peço novamente 
E pedirei mais mil vezes se for preciso.
Abra seu coração para uma reconciliação
Prometo fazer você feliz todos os dias, 
Horas, minutos e segundos.
Se eu errei foi por amar demais
Por ter um medo enorme de perder você,
Peço: não me deixe!
Minha vida sem você não faz sentido
Perdão, perdão, perdão
Te amo agora e sempre!                                


"
417,"
Eu te amo muito


                                    Eu te amo e te amarei 
Durante toda minha vida;
Te amo nos teus gestos,
Te amo no teu sorriso,
Te amo na tua voz,
Te amo no que tu és!
Te amarei em tudo.
No ar que respiramos,
No alvorecer da tarde,
No crepúsculo,
Na morte.
Te amo na chuva que cai,
No sol que queima.

Eu quero te amar.
Te amar nas minhas 
Horas de tristezas,
Pois tua lembrança 
Só me traz alegrias;
Te amar quando 
A alegria chegar,
Pois o amor é alegria
E sou feliz enquanto te amo.

Mesmo que o amor 
Se torne extinto,
Faço questão de te amar;
Mesmo que a luz 
Do mundo acabe,
Quero te iluminar 
Com o meu amor;
E somente a vontade 
De Deus
Seria capaz de tirar 
Todo esse amor
Que alimenta minha 
Própria existência.

Você mora dentro de mim.
Te amo!                                


"
