,0
368,"
Boa tarde com otimismo


                                    A vida muda, e com ela nós mudamos também. Tão depressa ela é extraordinária, para depois se tornar insuportável e logo depois apenas normal, simples, banal. 

O que hoje parece tão difícil de suportar, amanhã passa e dá lugar a algo melhor, ou diferente. Às vezes nem é a vida a responsável, e somos nós que mudamos e tudo muda conosco.

Então, meus amigos, não se desesperem por um erro, um mau momento, um sentimento ruim. Tenham força, fé, esperança e persistam sempre na luta, pois amanhã tudo pode mudar. Uma tarde abençoada para todos vocês!                                


"
369,"
Tudo irá correr bem, amigo


                                    Meu amigo, ficar sem trabalho é sem dúvida uma situação desagradável, mas deve acreditar que este será um momento apenas passageiro.

Mantenha o espírito positivo, e sobretudo seja dinâmico na procura de oportunidades. Tenho certeza que com todas as suas capacidades você conseguirá um novo emprego em breve. Não se preocupe, amigo, e acredite que tudo irá correr bem!                                


"
370,"
Amanhã é sexta-feira

 


                                    Anime-se, pois amanhã é sexta-feira! É dia de abrir sorrisos em rostos que durante a semana estiveram sérios. É dia que se fecha com uma noite de grandes festejos, ou com um sono comprido e gostoso. 

Eu desejo que você desfrute de cada segundo, que não fique apenas suspirando pelos dias que estão para chegar, pois esses chegarão na hora que é suposto, quer você aproveite o seu dia, ou não. Boa sexta-feira!                                


"
371,"
A vida é o que você quiser


                                    A vida é a fonte de cor, de beleza, de alegria. A vida é um tesouro a descoberto, repleto de todo o tipo de coisas. Depende de cada um de nós absorver o que quiser. Essa é a verdadeira chance que você tem para alcançar seu bem-estar. Sinto que você tem andado desanimado, meu amor. Triste e desiludido com a vida! 

Isso me machuca, me dói, porque eu tenho o melhor namorado do mundo e isso me enche de alegria. Por outro lado, você me tem a mim e isso não é bom o suficiente para ajudar você a traçar seu caminho para a felicidade? A vida é você, sou eu e é o mundo! Seja feliz hoje! Agora!                                


"
372,"
Pode contar com a minha força também


                                    Eu não vou sair do seu lado, meu amor. Sei que os seus dias não estão sendo fáceis e você terá que batalhar para vencer essa doença, mas pode sempre contar com todas as minhas forças para ajudar você. Vamos juntos superar esse momento difícil e contornar esses obstáculos com toda a fé e esperança. Em breve você olhará para trás e verá como conseguiu superar essa adversidade.                                


"
373,"
Eu vou estar sempre aqui ao seu lado


                                    Mesmo que um dia o mundo desabe sobre as nossas cabeças, eu vou continuar ao seu lado, meu amor. Nos casamos para o bem e para o mal, e não importa quantas dificuldades teremos que atravessar, eu estou aqui para você, hoje e sempre.

Hoje tudo parece negro e complicado, mas eu sei que chegará o dia em que essas nuvens se afastarão da nossa vida. Tenha confiança, acredite em você, em nós, na vida.

Todos os caminhos apresentam obstáculos, e apenas ultrapassando esses obstáculos podemos crescer e evoluir. O importante é nunca desistir ou desanimar. Eu estou aqui para você, eu sempre estarei aqui, pois eu amo você eternamente!                                


"
374,"
Não se desespere nem desista









Se ainda não alcançou o que deseja não se desespere, pois para quem nunca desiste a recompensa sempre chega!                                    


"
375,"
Tenha um ótimo dia


                                    Quanto dinheiro daria alguém por uma lanterna, se em plena madrugada, estivesse perdido numa perigosa floresta? Qualquer luz pode representar sobrevivência, perante escuridão. E ninguém abdica dela para poder viver o seu dia a dia.

Hoje o sol também vai raiar para você. Nossos problemas e angústias são como uma tenebrosa sombra, mas cabe a si deixar que a luz deste dia ilumine seu caminho. Nunca desista de procurar sua felicidade, por mais que às vezes ela pareça estar escondida na mais escura das noites.

Às vezes nossos problemas nos deixam perdidos, sem saber para onde ir. Mas você não pode ficar paralisado perante seus receios. O futuro estará sempre em suas mãos. Não deixe que nada o impeça de concretizar seus sonhos. Ame sua vida, pois é o bem mais valioso que você pode ter. E acima de tudo, faça da alegria uma constante dos momentos que vai usufruir. Tenha um ótimo dia!                                


"
376,"
Vença de novo, amiga


                                    Eu já vi você vencer, se superar, se erguer do chão. Força, amiga, você é capaz!                                


"
377,"
Desejo um bom dia de terça-feira a todos

 


                                    Desejo um bom dia de terça-feira a todos! Que a alegria, o otimismo e o amor estejam sempre presentes.                                


"
378,"
O Sabor dos Dias


                                    Existe um dia na semana que traz a lembrança que o descanso e a diversão estão cada vez mais próximos. Hoje é esse dia! É quarta-feira! 

Desfrute de todos os momentos, das horas mais alegres e também das mais difíceis. É que tudo é real se for vivido intensamente. Faça do dia de hoje o dia mais importante da sua vida! Não desista de nada. E esforce-se ainda mais por atingir o que ainda não foi alcançado. 

Isso é viver! Viva agora, e pode ter certeza que o tão desejado final de semana vai ter um sabor ainda mais doce, ainda mais especial! Feliz quarta-feira!                                


"
379,"
Fé, Otimismo e Realização

 


                                    Caminhe com fé e encare as questões da vida com otimismo para se realizar como pessoa.                                


"
380,"
Pessoas positivas são pessoas felizes


                                    Todos reconhecemos a higiene como algo muito importante, e rituais de limpeza do corpo fazem parte da nossa rotina diária. Esses são fundamentais mesmo para a nossa saúde, mas às vezes nos esquecemos que não é apenas o corpo a precisar de ser limpo e cuidado. Pois também a alma precisa ser tratada, limpa para se manter saudável. 

Quando sentimentos ruins ou negativos são plantados na nossa alma, se não nos esforçarmos por eliminá-los, eles crescerão livremente e se fortificarão, infestando toda a nossa essência. 

Então é muito importante fazer o esforço para se livrar desses sentimentos, e ainda que possa parecer difícil no início, se persistirmos nisso se tornará um hábito, como a normal higiene do corpo.

Acredite e conheça-se a si mesmo; esqueça as experiências más do passado; cultive pensamentos positivos, e também uma envolvência e pessoas também positivas; reflita, passe mais tempo consigo mesmo. 

Cuide da higiene da sua alma como cuida da higiene do seu corpo, e lembre-se que pessoas positivas são pessoas felizes!                                


"
381,"
O Fim da Meta

 


                                    Você tem sonhos novos a cada dia, minha filha! Acredite que sua ambição é tão grande que até chega assustar. Felizmente você é muito determinada também! 

E é por isso – por você realmente batalhar por seus objetivos, que tenho plena certeza que será bem sucedida na vida. Nunca desista, sempre corra atrás! Confie no seu coração e só pare na meta, meu amor! Força.                                


"
382,"
Feliz quarta-feira com muita positividade


                                    Passei para desejar um feliz dia de quarta-feira e que hoje, assim como em todos os outros dias, abundem a alegria e a esperança. E mesmo nos piores momentos, não permita que o desânimo vença. 

A vida nem sempre é como sonhamos, mas lutando podemos alcançar o que tanto desejamos. O importante é manter o positivismo, pois depende de você impedir que a negatividade do mundo afete seu espírito. 

Prepare sua alma para tudo que há de ruim cultivando as energias positivas, o amor, a bondade e a generosidade. Se ainda não começou, comece hoje mesmo, pois tenho certeza que este é o dia perfeito.                                


"
